id,name,lat,lon,capacity,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
678,"Esmond Street, Putney",51.46231278,-0.211468596,28,7.0,7.0,7.0,7.0,7.0,7.333333333333333,8.0,7.0,5.5,4.166666666666667,3.0,3.0,4.0,,,,,,,,,6.0,7.0,7.0
678,"Esmond Street, Putney",51.46231278,-0.211468596,29,,,,,,,,,,,,,4.0,3.1666666666666665,3.0,3.0,3.0,3.0,3.1666666666666665,3.5,4.0,3.0,,
679,"Orbel Street, Battersea",51.47453545,-0.170210533,23,12.5,13.0,13.0,13.0,13.0,12.5,11.5,11.166666666666666,3.6666666666666665,0.0,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.0,5.0,,,3.0,6.166666666666667,11.333333333333334,11.666666666666666,12.666666666666666,,12.0
679,"Orbel Street, Battersea",51.47453545,-0.170210533,24,,,,,,,,,,,,,,,5.5,4.333333333333333,4.0,3.3333333333333335,,,,11.0,11.0,11.8
679,"Orbel Street, Battersea",51.47453545,-0.170210533,25,,,,,,,,,,,,,,,,,,,,,,13.0,,
680,"Westbridge Road, Battersea",51.47768469,-0.170329317,28,14.166666666666666,15.0,15.0,15.0,15.0,15.0,14.833333333333334,13.666666666666666,12.5,16.166666666666668,21.666666666666668,25.0,25.5,24.166666666666668,23.666666666666668,23.0,20.333333333333332,16.333333333333332,9.5,11.333333333333334,10.0,10.666666666666666,13.5,13.833333333333334
681,"Bishop's Avenue, Fulham",51.47303687,-0.214749808,45,,,,,,,,,,,,,,,,,,,,6.4,6.833333333333333,5.5,,
681,"Bishop's Avenue, Fulham",51.47303687,-0.214749808,46,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.16666666666666666,1.1666666666666667,0.0,0.0,1.0,1.6666666666666667,3.0,3.5,2.8333333333333335,2.6666666666666665,1.1666666666666667,2.0,4.0,,1.0,1.0,1.0
682,"Crisp Road, Hammersmith",51.48810829,-0.22660621,42,,,,,,,,,,,,,,,,,16.0,,,,,,,
682,"Crisp Road, Hammersmith",51.48810829,-0.22660621,43,,,,,,,,,14.0,11.333333333333334,13.333333333333334,13.5,13.166666666666666,13.0,,17.25,16.0,,,,,,,
682,"Crisp Road, Hammersmith",51.48810829,-0.22660621,44,15.0,15.0,14.666666666666666,14.0,14.833333333333334,15.0,15.166666666666666,16.166666666666668,,,,,,14.6,16.0,16.5,,,,,,15.0,15.0,15.0
682,"Crisp Road, Hammersmith",51.48810829,-0.22660621,45,,,,,,,,,,,,,,,,,,17.166666666666668,19.0,18.666666666666668,18.5,19.75,,
683,"Dorothy Road, Clapham Junction",51.46506424,-0.163750945,28,13.333333333333334,13.0,13.0,13.0,13.0,13.0,13.0,13.0,9.166666666666666,7.666666666666667,5.166666666666667,5.333333333333333,4.333333333333333,5.5,6.0,6.0,5.666666666666667,4.5,3.8333333333333335,5.0,4.666666666666667,9.0,17.0,15.5
684,"Neville Gill Close, Wandsworth",51.45475251,-0.195197203,31,31.0,31.0,31.0,31.0,31.0,31.0,31.0,30.333333333333332,27.0,25.666666666666668,25.0,25.0,25.166666666666668,24.166666666666668,23.0,22.166666666666668,22.166666666666668,23.5,28.0,,,31.0,31.0,31.0
684,"Neville Gill Close, Wandsworth",51.45475251,-0.195197203,32,,,,,,,,,,,,,,,,,,,26.666666666666668,30.5,30.5,32.0,,
685,"Osiers Road, Wandsworth",51.46067005,-0.198735357,30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,2.3333333333333335,3.1666666666666665,0.5,0.0,0.3333333333333333,1.3333333333333333,0.5,1.1666666666666667,1.6666666666666667,3.0,5.166666666666667,8.833333333333334,10.5,5.833333333333333,5.0
686,"Beryl Road, Hammersmith",51.48814438,-0.222456468,26,6.0,6.0,6.0,6.0,6.0,6.166666666666667,7.0,7.166666666666667,7.666666666666667,9.666666666666666,9.0,7.666666666666667,8.0,8.0,5.833333333333333,5.333333333333333,5.666666666666667,8.166666666666666,6.0,6.166666666666667,3.8333333333333335,4.666666666666667,8.0,7.166666666666667
687,"Maclise Road, Olympia",51.49760804,-0.21145598,23,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.3333333333333335,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,4.666666666666667,5.666666666666667,6.666666666666667,4.166666666666667,1.5,2.5
688,"Northfields, Wandsworth",51.46095151,-0.20066766,28,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,7.666666666666667,3.0,3.0,2.3333333333333335,2.0,2.0,2.6666666666666665,3.0,3.3333333333333335,4.5,4.666666666666667,4.0,4.0,7.0,13.0,13.0
689,"Spanish Road, Clapham Junction",51.45922541,-0.180884959,29,10.0,10.0,10.0,10.0,10.0,10.0,9.833333333333334,8.5,3.8333333333333335,3.0,3.0,3.0,3.0,3.0,,,,,,,,10.0,10.0,10.0
689,"Spanish Road, Clapham Junction",51.45922541,-0.180884959,30,,,,,,,,,,,,,,3.5,3.0,3.0,14.0,13.166666666666666,15.333333333333334,16.833333333333332,18.333333333333332,19.0,,
690,"Stanley Grove, Battersea",51.47047503,-0.152130083,23,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.5,8.166666666666666,5.0,5.0,5.0,5.5,6.166666666666667,6.5,6.5,7.166666666666667,7.833333333333333,8.833333333333334,7.333333333333333,7.5,9.666666666666666,11.5,12.0
691,"Erin Close, Walham Green",51.47946386,-0.195777222,23,,,,,,,,,,,,,,,,,,,,2.0,4.5,3.25,,
691,"Erin Close, Walham Green",51.47946386,-0.195777222,24,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.3333333333333333,4.166666666666667,5.0,3.6666666666666665,3.1666666666666665,2.1666666666666665,2.6666666666666665,0.5,1.3333333333333333,4.166666666666667,4.333333333333333,1.6666666666666667,,,3.0,3.0,1.6666666666666667
692,"Cadogan Close, Victoria Park",51.54211855,-0.028941601,21,13.0,13.0,13.333333333333334,13.0,13.0,13.0,13.0,13.0,14.833333333333334,14.0,15.0,15.0,14.0,14.0,14.0,14.166666666666666,18.333333333333332,19.166666666666668,16.0,16.833333333333332,16.833333333333332,16.333333333333332,13.0,13.0
692,"Cadogan Close, Victoria Park",51.54211855,-0.028941601,22,,,,,,,,,,,,16.0,,,,,,,,,,,,
693,"Felsham Road, Putney",51.464786,-0.215618902,17,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,15.0,13.833333333333334,9.333333333333334,7.0,,,,,,,,,,17.0,17.0,17.0
693,"Felsham Road, Putney",51.464786,-0.215618902,18,,,,,,,,,,,,,7.833333333333333,7.833333333333333,7.166666666666667,7.0,8.333333333333334,11.0,12.333333333333334,14.5,15.5,16.0,,
694,"Putney Rail Station, Putney",51.46071722,-0.216526155,19,11.666666666666666,11.0,11.0,11.0,11.0,11.0,11.0,10.0,4.166666666666667,1.3333333333333333,2.0,2.0,2.0,2.0,2.0,1.6666666666666667,1.1666666666666667,1.6666666666666667,5.2,,,7.5,10.0,10.0
694,"Putney Rail Station, Putney",51.46071722,-0.216526155,20,,,,,,,,,,,,,,,,,,,6.0,5.166666666666667,5.5,5.0,,
695,"Islington Green, Angel",51.53638435,-0.102757578,20,,,,,,,,,,,,,19.2,19.0,19.5,17.5,15.5,13.666666666666666,19.833333333333332,19.333333333333332,19.666666666666668,18.333333333333332,,
695,"Islington Green, Angel",51.53638435,-0.102757578,21,10.833333333333334,10.0,10.0,10.0,10.0,10.0,9.833333333333334,7.666666666666667,0.3333333333333333,12.166666666666666,17.5,19.0,18.0,,,,,,,,,11.0,6.833333333333333,10.333333333333334
696,"Charing Cross Hospital, Hammersmith",51.48728535,-0.217995921,21,4.0,4.0,4.0,4.0,4.0,4.0,3.5,2.5,2.5,0.5,0.16666666666666666,2.0,3.1666666666666665,1.8333333333333333,1.1666666666666667,3.0,1.5,1.0,0.8333333333333334,4.0,5.333333333333333,4.666666666666667,2.6666666666666665,2.6666666666666665
697,"Charlotte Terrace, Angel",51.53639219,-0.112721065,25,7.0,7.0,7.0,7.0,7.0,6.0,5.166666666666667,3.0,0.8333333333333334,0.8333333333333334,1.0,8.0,14.833333333333334,14.5,14.0,14.0,15.166666666666666,16.0,15.0,14.166666666666666,16.5,14.166666666666666,8.0,7.5
698,"Shoreditch Court, Haggerston",51.53908372,-0.070329419,35,19.0,19.0,19.0,19.0,19.0,19.0,19.0,16.833333333333332,12.0,3.5,0.0,0.0,0.6666666666666666,1.8333333333333333,1.6666666666666667,2.3333333333333335,0.8333333333333334,2.5,6.833333333333333,7.666666666666667,8.333333333333334,11.833333333333334,16.0,17.5
699,"Belford House, Haggerston",51.5366541,-0.07023031,39,10.0,10.0,10.0,10.0,10.0,10.0,9.666666666666666,6.833333333333333,6.0,3.8333333333333335,2.0,1.0,1.0,1.3333333333333333,1.0,1.0,2.3333333333333335,1.1666666666666667,1.8333333333333333,3.0,3.5,5.0,9.166666666666666,10.0
700,"Battersea Church Road, Battersea",51.47696496,-0.174347066,24,9.666666666666666,10.0,10.0,10.0,10.0,10.166666666666666,10.833333333333334,8.833333333333334,2.5,3.5,1.8333333333333333,1.0,1.0,1.3333333333333333,1.0,,,,,,,8.0,9.0,9.0
700,"Battersea Church Road, Battersea",51.47696496,-0.174347066,25,,,,,,,,,,,,,,,2.6666666666666665,3.1666666666666665,4.5,3.1666666666666665,4.833333333333333,9.333333333333334,10.333333333333334,9.75,,
701,"Vicarage Crescent, Battersea",51.47287627,-0.176267008,29,,,,,,,,,,,,,,,,,,5.0,8.333333333333334,13.166666666666666,14.166666666666666,17.25,,
701,"Vicarage Crescent, Battersea",51.47287627,-0.176267008,30,14.0,14.0,14.0,14.0,14.0,14.0,13.833333333333334,12.0,4.333333333333333,2.1666666666666665,1.0,0.16666666666666666,0.3333333333333333,1.3333333333333333,4.333333333333333,5.5,7.0,7.0,,,,14.0,13.833333333333334,14.0
702,"Durant Street, Bethnal Green",51.52868155,-0.065550321,22,,,,,,,,,,,,,,,,,,,,11.666666666666666,14.5,18.75,,
702,"Durant Street, Bethnal Green",51.52868155,-0.065550321,23,23.0,22.5,22.0,22.0,22.166666666666668,22.5,21.666666666666668,18.666666666666668,15.333333333333334,11.0,9.5,8.833333333333334,7.0,,,,2.8333333333333335,2.8333333333333335,9.333333333333334,,,21.5,22.5,23.0
702,"Durant Street, Bethnal Green",51.52868155,-0.065550321,24,,,,,,,,,,,,,6.6,4.5,2.6666666666666665,4.166666666666667,,,,,,,,
703,"St. Bride Street, Holborn",51.51505991,-0.10534448,24,,,,,,,,,,,,,,,,21.333333333333332,22.5,20.0,4.5,5.0,0.0,0.0,,
703,"St. Bride Street, Holborn",51.51505991,-0.10534448,25,3.0,3.0,3.0,3.0,3.0,2.8333333333333335,3.3333333333333335,10.666666666666666,23.666666666666668,25.0,13.666666666666666,14.166666666666666,18.666666666666668,22.0,24.0,,,12.2,,,,5.0,3.3333333333333335,3.0
704,"Mexfield Road, East Putney",51.45682071,-0.202802098,17,13.0,13.0,13.0,13.0,13.0,13.0,12.5,11.166666666666666,7.333333333333333,7.833333333333333,9.0,7.166666666666667,7.0,7.0,7.0,7.0,7.666666666666667,8.5,11.0,,,12.0,12.5,13.0
704,"Mexfield Road, East Putney",51.45682071,-0.202802098,18,,,,,,,,,,,,,,,,,,,,11.0,12.0,13.5,,
705,"Upper Richmond Road, Putney",51.45971528,-0.212145939,24,3.0,3.0,2.0,2.0,2.0,2.0,1.3333333333333333,0.0,0.16666666666666666,2.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.1666666666666667,,,2.0,2.5,3.0
705,"Upper Richmond Road, Putney",51.45971528,-0.212145939,25,,,,,,,,,,,,,,,,,,,,1.8333333333333333,2.1666666666666665,2.0,,
706,"Snowsfields, London Bridge",51.50215353,-0.083632928,31,30.666666666666668,31.0,31.0,31.0,31.0,31.0,31.0,29.833333333333332,29.833333333333332,31.0,29.5,26.666666666666668,29.833333333333332,28.333333333333332,29.0,29.833333333333332,29.666666666666668,27.166666666666668,26.166666666666668,7.5,9.0,15.833333333333334,29.5,30.0
707,"Barons Court Station, West Kensington",51.49021762,-0.215087092,31,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,2.3333333333333335,3.1666666666666665,4.166666666666667,2.8333333333333335,2.1666666666666665,0.0,1.5,1.0,0.16666666666666666,0.0,,,,,0.0,0.0,0.0
707,"Barons Court Station, West Kensington",51.49021762,-0.215087092,32,,,,,,,,,,,,,,,,,0.0,0.5,1.5,1.5,0.6666666666666666,1.75,,
708,"Disraeli Road, Putney",51.46161068,-0.21614583,31,,,,,,,,,14.0,12.0,11.333333333333334,11.5,11.0,,,,,,,,,,,
708,"Disraeli Road, Putney",51.46161068,-0.21614583,32,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.333333333333334,15.4,,,,,,,,,14.0,,,,14.0,14.833333333333334,15.0
708,"Disraeli Road, Putney",51.46161068,-0.21614583,33,,,,,,,,,,,,,12.8,12.0,12.0,12.0,12.5,15.4,16.166666666666668,14.0,13.333333333333334,13.0,,
709,"Montserrat Road , Putney",51.46321128,-0.215550761,22,21.0,21.0,21.0,21.0,21.0,21.0,21.0,20.833333333333332,21.0,19.833333333333332,19.0,19.0,19.0,19.333333333333332,19.166666666666668,19.0,20.5,20.833333333333332,20.0,,,20.0,20.0,20.833333333333332
709,"Montserrat Road , Putney",51.46321128,-0.215550761,23,,,,,,,,,,,,,,,,,,,20.0,20.0,21.5,22.0,,
710,"Albert Bridge Road, Battersea Park",51.47439218,-0.163347594,17,,,,,,,,,,,,,,,,,,,,16.0,16.166666666666668,16.0,,
710,"Albert Bridge Road, Battersea Park",51.47439218,-0.163347594,18,,,,,,,,,,,,,,,,,,,12.166666666666666,17.5,,,,
710,"Albert Bridge Road, Battersea Park",51.47439218,-0.163347594,19,19.0,19.0,19.0,19.0,19.0,19.0,17.833333333333332,14.166666666666666,5.333333333333333,1.8333333333333333,1.5,2.3333333333333335,1.3333333333333333,1.3333333333333333,3.0,4.0,5.833333333333333,6.833333333333333,,,,18.0,18.0,18.833333333333332
711,"Everington Street, Fulham",51.48335692,-0.216305546,30,10.0,10.666666666666666,11.0,11.0,11.0,11.0,11.0,10.833333333333334,7.833333333333333,2.8333333333333335,0.0,0.0,0.0,5.75,,,,,,,,8.0,8.333333333333334,9.5
711,"Everington Street, Fulham",51.48335692,-0.216305546,31,,,,,,,,,,,,,,5.0,3.0,3.1666666666666665,5.0,9.0,14.0,17.5,22.166666666666668,25.0,,
712,"Mile End Stadium, Mile End",51.51854104,-0.034903714,22,5.0,5.0,5.0,5.0,5.0,5.0,3.8333333333333335,3.0,2.3333333333333335,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,13.5,20.833333333333332,21.833333333333332,19.666666666666668,14.666666666666666,5.0,5.0
713,"Hawley Crescent, Camden Town",51.54100708,-0.14326094,22,22.0,22.0,22.0,22.0,22.0,22.0,22.0,21.0,18.0,16.0,14.166666666666666,13.166666666666666,12.166666666666666,13.0,13.0,12.166666666666666,12.0,13.666666666666666,12.0,11.166666666666666,11.0,14.333333333333334,21.0,22.0
714,"Stewart's Road, Wandsworth Road",51.47311696,-0.137235175,21,,,,,,,,,,,,,0.0,0.0,13.0,13.0,11.166666666666666,9.5,,,,,,
714,"Stewart's Road, Wandsworth Road",51.47311696,-0.137235175,22,,,,,,,,,,,,,,,,,,9.25,7.666666666666667,6.5,8.833333333333334,10.75,,
714,"Stewart's Road, Wandsworth Road",51.47311696,-0.137235175,26,,,,,,,,,,,,,0.0,,,,,,,,,,,
714,"Stewart's Road, Wandsworth Road",51.47311696,-0.137235175,27,4.166666666666667,5.0,5.0,5.0,5.0,5.0,5.0,5.166666666666667,6.833333333333333,4.833333333333333,2.8333333333333335,0.8333333333333334,0.0,,,,,,,,,3.0,3.0,3.3333333333333335
715,"Aylward Street, Stepney",51.51563007,-0.049067243,22,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.166666666666667,5.666666666666667,5.0,4.833333333333333,4.333333333333333,3.1666666666666665,2.0,1.8333333333333333,8.333333333333334,9.333333333333334,6.666666666666667,8.5,10.666666666666666,10.5,6.5,6.666666666666667
716,"Stainsby Road , Poplar",51.51542791,-0.02356501,24,17.0,18.0,17.166666666666668,17.0,17.0,16.333333333333332,15.5,13.166666666666666,10.166666666666666,4.833333333333333,4.166666666666667,2.6666666666666665,2.0,1.3333333333333333,1.1666666666666667,1.8333333333333333,2.0,0.5,3.3333333333333335,7.5,10.0,13.0,15.0,15.166666666666666
717,"Dunston Road , Haggerston",51.53658514,-0.075885686,40,,,,,,,,,,,,,,,,,,,,,40.0,40.0,,
717,"Dunston Road , Haggerston",51.53658514,-0.075885686,41,,,,,,,,,,,29.0,26.0,19.666666666666668,21.5,24.333333333333332,24.666666666666668,23.166666666666668,25.666666666666668,34.0,38.0,40.0,,,
717,"Dunston Road , Haggerston",51.53658514,-0.075885686,42,,,,,,,,,11.25,11.0,16.25,,,,,,,,,,,,,
717,"Dunston Road , Haggerston",51.53658514,-0.075885686,43,19.0,19.0,19.0,19.0,19.0,19.0,16.666666666666668,15.666666666666666,14.0,,,,,,,,,,,,,17.0,17.166666666666668,19.0
718,"Ada Street, Hackney Central",51.53571683,-0.060291813,44,,,,,,,,,,,,,,,,,,,27.5,28.666666666666668,32.5,33.0,,
718,"Ada Street, Hackney Central",51.53571683,-0.060291813,45,42.0,42.0,42.0,42.0,42.0,42.0,42.0,40.0,38.0,33.5,32.166666666666664,30.0,27.166666666666668,26.833333333333332,26.5,27.0,24.5,26.5,27.75,,,42.0,42.0,42.0
719,"Victoria Park Road, Hackney Central",51.53642464,-0.054162264,34,33.0,33.0,33.0,33.0,33.0,33.0,30.5,28.833333333333332,25.166666666666668,18.333333333333332,19.0,18.666666666666668,17.166666666666668,16.166666666666668,16.666666666666668,16.666666666666668,18.166666666666668,19.833333333333332,24.166666666666668,26.666666666666668,30.0,31.666666666666668,33.0,33.0
720,"Star Road, West Kensington",51.48724429,-0.205279052,22,22.0,22.0,22.0,22.0,22.0,22.0,21.5,17.5,12.0,1.5,0.16666666666666666,0.16666666666666666,2.1666666666666665,7.166666666666667,4.5,4.0,4.833333333333333,6.0,,,,21.0,21.333333333333332,22.0
720,"Star Road, West Kensington",51.48724429,-0.205279052,23,,,,,,,,,,,,,,,,,,6.0,10.666666666666666,14.333333333333334,19.5,23.0,,
721,"Wendon Street, Old Ford",51.53603947,-0.026262677,15,11.0,11.0,11.833333333333334,12.0,12.0,12.0,12.0,12.0,11.0,4.5,1.6666666666666667,,,,,,,,,,,12.0,12.0,11.5
721,"Wendon Street, Old Ford",51.53603947,-0.026262677,16,,,,,,,,,,,,2.0,1.3333333333333333,0.0,0.3333333333333333,1.0,,,,,,,,
721,"Wendon Street, Old Ford",51.53603947,-0.026262677,17,,,,,,,,,,,,,,,,1.0,2.6666666666666665,5.166666666666667,7.833333333333333,7.5,8.333333333333334,9.0,,
722,"Finnis Street, Bethnal Green",51.52458353,-0.058631453,19,19.0,19.0,19.0,19.0,19.0,18.833333333333332,17.666666666666668,16.166666666666668,15.333333333333334,13.333333333333334,11.166666666666666,12.0,12.333333333333334,11.833333333333334,11.0,11.333333333333334,11.166666666666666,8.666666666666666,10.333333333333334,12.666666666666666,15.5,16.5,19.0,19.0
723,"Stephendale Road, Sands End",51.46822047,-0.190346493,48,36.5,37.0,36.166666666666664,36.0,36.0,36.0,35.833333333333336,34.833333333333336,27.0,21.5,19.166666666666668,18.333333333333332,18.333333333333332,17.5,17.0,16.166666666666668,16.0,17.166666666666668,24.0,31.666666666666668,32.333333333333336,34.0,36.0,36.0
724,"Alma Road, Wandsworth",51.45799126,-0.184806157,28,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,1.6666666666666667,10.0,8.833333333333334,7.5,6.666666666666667,7.833333333333333,7.333333333333333,1.0,1.0
725,"Thessaly Road North, Wandsworth Road",51.47732253,-0.138748723,19,17.0,17.0,17.0,16.5,16.0,16.0,15.333333333333334,12.833333333333334,7.5,1.1666666666666667,0.0,,,,,,,,,,,16.0,16.0,15.833333333333334
725,"Thessaly Road North, Wandsworth Road",51.47732253,-0.138748723,21,,,,,,,,,,,2.5,,,,,,,,,,,,,
725,"Thessaly Road North, Wandsworth Road",51.47732253,-0.138748723,22,,,,,,,,,,,3.0,2.3333333333333335,2.1666666666666665,2.3333333333333335,2.8333333333333335,4.833333333333333,5.833333333333333,8.333333333333334,,,,,,
725,"Thessaly Road North, Wandsworth Road",51.47732253,-0.138748723,23,,,,,,,,,,,,,,,,,,8.0,13.0,21.5,19.666666666666668,16.25,,
726,"Alfreda Street, Battersea Park",51.47505096,-0.150908371,21,17.0,17.0,17.0,17.0,17.0,17.0,16.166666666666668,14.5,9.666666666666666,6.666666666666667,4.833333333333333,4.166666666666667,4.833333333333333,6.5,7.0,6.666666666666667,8.833333333333334,10.833333333333334,15.166666666666666,18.5,19.833333333333332,19.333333333333332,17.5,17.166666666666668
727,"Chesilton Road, Fulham",51.47569809,-0.20587627,22,,,16.0,16.0,16.0,15.166666666666666,15.0,13.666666666666666,4.5,2.0,1.8333333333333333,0.0,,,,,,,,,,,,
727,"Chesilton Road, Fulham",51.47569809,-0.20587627,23,17.0,17.0,,,,,,,,,,1.0,1.6666666666666667,1.6666666666666667,0.5,0.16666666666666666,0.0,0.16666666666666666,4.5,6.0,7.833333333333333,11.5,14.166666666666666,16.0
728,"Putney Bridge Road, East Putney",51.46199911,-0.206240805,27,,,,,,,,,,,0.8333333333333334,0.16666666666666666,0.0,0.5,1.0,1.8333333333333333,2.0,2.0,2.0,2.0,,,,
728,"Putney Bridge Road, East Putney",51.46199911,-0.206240805,28,,,,,,,,,,,,,,,,,,,,1.8,2.0,13.5,,
728,"Putney Bridge Road, East Putney",51.46199911,-0.206240805,29,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,3.1666666666666665,1.0,,,,,,,,,,,,7.0,7.0,7.0
729,"St. Peter's Terrace, Fulham",51.47893931,-0.208485293,22,12.0,13.0,13.0,13.0,13.0,13.0,13.0,9.0,0.3333333333333333,1.0,1.0,0.0,1.0,8.166666666666666,11.666666666666666,11.833333333333334,13.333333333333334,11.0,,,,12.0,12.833333333333334,12.0
729,"St. Peter's Terrace, Fulham",51.47893931,-0.208485293,23,,,,,,,,,,,,,,,,,,12.0,15.333333333333334,21.833333333333332,23.0,18.0,,
730,"Bridge Avenue, Hammersmith",51.49208492,-0.229116862,16,,,,,,,,,,,,,,,,,,,,,8.0,8.25,,
730,"Bridge Avenue, Hammersmith",51.49208492,-0.229116862,17,,,,,,,,,,,,,,,,,,,,,16.0,,,
730,"Bridge Avenue, Hammersmith",51.49208492,-0.229116862,18,16.5,17.0,17.0,17.0,13.833333333333334,13.0,13.0,12.666666666666666,11.666666666666666,9.166666666666666,6.333333333333333,4.333333333333333,4.333333333333333,3.3333333333333335,2.0,2.0,1.1666666666666667,0.6666666666666666,4.666666666666667,14.333333333333334,17.0,17.0,16.833333333333332,16.0
731,"Michael Road, Walham Green",51.47727637,-0.189210466,35,18.0,18.0,18.833333333333332,19.0,19.0,19.0,19.0,17.666666666666668,13.666666666666666,12.333333333333334,10.333333333333334,9.5,8.5,9.333333333333334,10.0,12.666666666666666,11.5,10.166666666666666,,,,17.0,17.5,18.0
731,"Michael Road, Walham Green",51.47727637,-0.189210466,36,,,,,,,,,,,,,,,,,,,11.833333333333334,14.833333333333334,16.666666666666668,16.5,,
732,"Duke Street Hill, London Bridge",51.50630441,-0.087262995,18,,,,,,,,,,,,,,,,,,,16.4,14.333333333333334,11.666666666666666,11.25,,
732,"Duke Street Hill, London Bridge",51.50630441,-0.087262995,19,7.666666666666667,9.0,9.0,9.0,9.333333333333334,10.333333333333334,11.666666666666666,11.666666666666666,9.166666666666666,15.666666666666666,18.0,18.0,18.833333333333332,18.833333333333332,18.5,16.666666666666668,,18.25,18.0,,,7.0,6.166666666666667,7.333333333333333
732,"Duke Street Hill, London Bridge",51.50630441,-0.087262995,20,,,,,,,,,,,,,,,,17.0,18.333333333333332,20.0,,,,,,
733,"Park Lane, Mayfair",51.50542628,-0.150817316,18,6.0,6.0,6.0,6.0,6.0,6.0,6.833333333333333,7.5,9.5,14.833333333333334,18.0,17.333333333333332,17.833333333333332,16.666666666666668,17.0,13.5,12.0,8.5,3.3333333333333335,4.0,2.0,4.166666666666667,7.5,6.5
734,"Plough Terrace, Clapham Junction",51.46230566,-0.175407201,30,16.0,16.0,16.0,16.0,16.0,16.0,15.5,15.5,12.666666666666666,7.0,6.5,8.0,8.0,8.5,8.0,9.166666666666666,10.166666666666666,10.833333333333334,11.666666666666666,16.5,,16.0,16.0,16.0
734,"Plough Terrace, Clapham Junction",51.46230566,-0.175407201,31,,,,,,,,,,,,,,,,,,,,17.0,18.0,18.0,,
735,"Grant Road East, Clapham Junction",51.46489445,-0.17302926,25,,,,,,,,,,,,6.666666666666667,7.166666666666667,7.666666666666667,7.0,,,,,,,,,
735,"Grant Road East, Clapham Junction",51.46489445,-0.17302926,26,,,,,,,,,,8.6,7.166666666666667,,,,,,,,,,16.333333333333332,16.75,,
735,"Grant Road East, Clapham Junction",51.46489445,-0.17302926,27,9.833333333333334,9.0,9.0,9.0,9.0,9.0,8.5,11.166666666666666,11.5,9.0,,,,,6.6,5.166666666666667,5.666666666666667,7.333333333333333,12.0,16.666666666666668,,7.5,8.666666666666666,10.0
736,"Queensdale Road, Shepherd's Bush",51.50659035,-0.216104479,28,5.0,5.0,5.0,5.0,5.0,5.0,5.333333333333333,5.0,4.5,5.0,4.666666666666667,4.833333333333333,4.0,4.0,4.0,4.166666666666667,4.5,5.333333333333333,7.0,6.833333333333333,7.5,7.333333333333333,6.333333333333333,6.0
737,"Fulham Broadway, Walham Green",51.47993289,-0.19411695,26,8.333333333333334,9.0,9.0,9.0,9.0,9.333333333333334,10.166666666666666,7.833333333333333,4.333333333333333,7.5,7.0,4.333333333333333,4.833333333333333,6.0,10.833333333333334,11.0,11.5,15.833333333333334,21.5,21.5,20.666666666666668,13.666666666666666,6.666666666666667,7.333333333333333
738,"Imperial Road, Sands End",51.47514228,-0.187278987,36,,,,,,,,,,,,,0.0,0.0,0.8333333333333334,1.6666666666666667,1.1666666666666667,0.3333333333333333,2.8333333333333335,7.666666666666667,9.833333333333334,12.5,,
738,"Imperial Road, Sands End",51.47514228,-0.187278987,37,22.666666666666668,23.0,23.0,23.0,23.0,22.5,21.0,21.666666666666668,20.166666666666668,9.0,7.166666666666667,6.0,3.0,,,,,,,,,22.0,21.833333333333332,21.666666666666668
739,"Hortensia Road, West Brompton",51.48176572,-0.185273723,27,21.0,21.833333333333332,22.0,22.0,22.0,22.0,22.0,22.5,23.0,26.333333333333332,,,,,,,,,,,,20.0,21.0,21.0
739,"Hortensia Road, West Brompton",51.48176572,-0.185273723,28,,,,,,,,,,,27.0,24.333333333333332,23.666666666666668,23.333333333333332,23.0,22.0,25.0,26.333333333333332,27.166666666666668,26.833333333333332,26.833333333333332,28.0,,
740,"Sirdar Road, Avondale",51.51092871,-0.214594781,26,6.0,6.0,6.0,6.0,6.0,6.0,5.833333333333333,4.666666666666667,3.0,1.3333333333333333,1.0,1.3333333333333333,2.6666666666666665,3.0,3.0,2.6666666666666665,2.3333333333333335,3.8333333333333335,2.5,1.3333333333333333,0.8333333333333334,2.6666666666666665,6.0,6.0
