index,id,name,lat,lon,capacity,hr,availableBikes
13731,253,"Shoreditch Park, Hoxton",51.53404294,-0.086379717,30,10,9.0
13732,254,"Chadwell Street, Angel",51.53051587,-0.106408455,16,10,
13733,254,"Chadwell Street, Angel",51.53051587,-0.106408455,17,10,2.75
13734,254,"Chadwell Street, Angel",51.53051587,-0.106408455,18,10,4.0
13735,255,"Clifton Road, Maida Vale",51.52557531,-0.179592915,21,10,1.0
13736,255,"Clifton Road, Maida Vale",51.52557531,-0.179592915,22,10,
13737,256,"Houghton Street, Strand",51.51362054,-0.116764211,14,10,13.666666666666666
13738,256,"Houghton Street, Strand",51.51362054,-0.116764211,15,10,
13739,257,"Westminster University, Marylebone",51.52248185,-0.154907218,15,10,
13740,257,"Westminster University, Marylebone",51.52248185,-0.154907218,16,10,6.0
13741,258,"Kensington Gore, Knightsbridge",51.50143293,-0.178656971,23,10,23.0
13742,260,"Broadwick Street, Soho",51.5136846,-0.135580879,16,10,
13743,260,"Broadwick Street, Soho",51.5136846,-0.135580879,17,10,
13744,260,"Broadwick Street, Soho",51.5136846,-0.135580879,18,10,17.666666666666668
13745,261,"Princes Square, Bayswater",51.5134891,-0.191351186,16,10,5.5
13746,262,"LSBU (Borough Road), Elephant & Castle",51.49874469,-0.103132904,32,10,18.666666666666668
13747,262,"LSBU (Borough Road), Elephant & Castle",51.49874469,-0.103132904,34,10,
13748,262,"LSBU (Borough Road), Elephant & Castle",51.49874469,-0.103132904,35,10,
13749,263,"St. Mary Axe, Aldgate",51.51422502,-0.080660083,21,10,21.0
13750,264,"Tysoe Street, Clerkenwell",51.52644342,-0.109256828,19,10,10.833333333333334
13751,264,"Tysoe Street, Clerkenwell",51.52644342,-0.109256828,20,10,
13752,265,"Southwick Street, Paddington",51.51595344,-0.169249375,15,10,6.333333333333333
13753,265,"Southwick Street, Paddington",51.51595344,-0.169249375,16,10,
13754,266,"Queen's Gate (North), Kensington",51.50102668,-0.180246101,37,10,
13755,266,"Queen's Gate (North), Kensington",51.50102668,-0.180246101,38,10,
13756,266,"Queen's Gate (North), Kensington",51.50102668,-0.180246101,39,10,
13757,266,"Queen's Gate (North), Kensington",51.50102668,-0.180246101,40,10,40.0
13758,267,"Regency Street, Westminster",51.49206037,-0.132224622,21,10,
13759,267,"Regency Street, Westminster",51.49206037,-0.132224622,22,10,0.5
13760,268,"Belgrave Road, Victoria",51.49320445,-0.144132875,28,10,2.0
13761,269,"Empire Square, The Borough",51.50082346,-0.089740764,44,10,29.833333333333332
13762,269,"Empire Square, The Borough",51.50082346,-0.089740764,45,10,
13763,269,"Empire Square, The Borough",51.50082346,-0.089740764,46,10,
13764,270,"Kennington Lane Rail Bridge, Vauxhall",51.4863434,-0.122492418,27,10,4.8
13765,270,"Kennington Lane Rail Bridge, Vauxhall",51.4863434,-0.122492418,28,10,6.0
13766,270,"Kennington Lane Rail Bridge, Vauxhall",51.4863434,-0.122492418,29,10,
13767,270,"Kennington Lane Rail Bridge, Vauxhall",51.4863434,-0.122492418,30,10,
13768,270,"Kennington Lane Rail Bridge, Vauxhall",51.4863434,-0.122492418,31,10,
13769,271,"London Zoo,  The Regent's Park",51.53583617,-0.156285395,32,10,16.833333333333332
13770,272,"Baylis Road, Waterloo",51.50144456,-0.110699309,20,10,
13771,272,"Baylis Road, Waterloo",51.50144456,-0.110699309,21,10,3.8333333333333335
13772,273,"Belvedere Road, South Bank",51.50613324,-0.114686385,36,10,0.6666666666666666
13773,273,"Belvedere Road, South Bank",51.50613324,-0.114686385,37,10,
13774,273,"Belvedere Road, South Bank",51.50613324,-0.114686385,38,10,
13775,274,"Warwick Road, Olympia",51.49671237,-0.20528437,35,10,11.5
13776,274,"Warwick Road, Olympia",51.49671237,-0.20528437,36,10,
13777,275,"Barbican Centre, Barbican",51.52004497,-0.092176447,18,10,
13778,275,"Barbican Centre, Barbican",51.52004497,-0.092176447,19,10,14.166666666666666
13779,276,"Lower Thames Street, Monument",51.50930161,-0.084985356,23,10,19.333333333333332
13780,276,"Lower Thames Street, Monument",51.50930161,-0.084985356,24,10,20.666666666666668
13781,277,"Kensington Church Street, Kensington",51.50315739,-0.191496313,15,10,
13782,277,"Kensington Church Street, Kensington",51.50315739,-0.191496313,16,10,4.0
13783,278,"Tooley Street, Bermondsey",51.5034938,-0.07962099,26,10,
13784,278,"Tooley Street, Bermondsey",51.5034938,-0.07962099,27,10,26.833333333333332
13785,279,"North Wharf Road, Paddington",51.51862243,-0.176645823,23,10,17.5
13786,279,"North Wharf Road, Paddington",51.51862243,-0.176645823,24,10,
13787,280,"Royal Avenue 2, Chelsea",51.490083,-0.162418,8,10,8.0
13788,280,"Royal Avenue 2, Chelsea",51.490083,-0.162418,9,10,
13789,281,"Smith Square, Westminster",51.49580589,-0.127575233,17,10,0.0
13790,281,"Smith Square, Westminster",51.49580589,-0.127575233,18,10,
13791,282,"Royal London Hospital, Whitechapel",51.51906446,-0.059642081,41,10,
13792,282,"Royal London Hospital, Whitechapel",51.51906446,-0.059642081,42,10,40.5
13793,284,"Lambeth North Station, Waterloo",51.49914063,-0.112031483,15,10,
13794,284,"Lambeth North Station, Waterloo",51.49914063,-0.112031483,16,10,
13795,284,"Lambeth North Station, Waterloo",51.49914063,-0.112031483,17,10,12.333333333333334
13796,284,"Lambeth North Station, Waterloo",51.49914063,-0.112031483,19,10,
13797,286,"St. John's Wood Road, St. John's Wood",51.5272947,-0.174653609,35,10,3.8333333333333335
13798,287,"Bedford Way, Bloomsbury",51.52367314,-0.128377673,23,10,23.0
13799,288,"Elizabeth Bridge, Victoria",51.49236962,-0.147478734,31,10,
13800,288,"Elizabeth Bridge, Victoria",51.49236962,-0.147478734,32,10,
13801,288,"Elizabeth Bridge, Victoria",51.49236962,-0.147478734,33,10,0.3333333333333333
13802,289,"South Audley Street, Mayfair",51.50923022,-0.151296092,14,10,14.0
13803,289,"South Audley Street, Mayfair",51.50923022,-0.151296092,15,10,
13804,290,"Winsland Street, Paddington",51.51678023,-0.175488803,17,10,0.3333333333333333
13805,290,"Winsland Street, Paddington",51.51678023,-0.175488803,18,10,
13806,290,"Winsland Street, Paddington",51.51678023,-0.175488803,19,10,
13807,290,"Winsland Street, Paddington",51.51678023,-0.175488803,20,10,
13808,291,"Claverton Street, Pimlico",51.48483991,-0.138089062,32,10,11.5
13809,292,"Montpelier Street, Knightsbridge",51.49888404,-0.165471605,16,10,16.0
13810,293,"Kensington Olympia Station, Olympia",51.49815779,-0.209494128,24,10,0.8333333333333334
13811,293,"Kensington Olympia Station, Olympia",51.49815779,-0.209494128,25,10,
13812,294,"St. George's Square, Pimlico",51.488226,-0.135635511,13,10,0.8333333333333334
13813,294,"St. George's Square, Pimlico",51.488226,-0.135635511,14,10,
13814,295,"Swan Street, The Borough",51.50029631,-0.092762704,27,10,19.833333333333332
13815,296,"Knaresborough Place, Earl's Court",51.49363156,-0.190603326,18,10,0.5
13816,297,"Geraldine Street, Elephant & Castle",51.49612799,-0.106000855,16,10,11.666666666666666
13817,297,"Geraldine Street, Elephant & Castle",51.49612799,-0.106000855,17,10,
13818,298,"Curlew Street, Shad Thames",51.50227992,-0.074189225,20,10,1.3333333333333333
13819,298,"Curlew Street, Shad Thames",51.50227992,-0.074189225,21,10,
13820,299,"Vincent Square, Westminster",51.49398524,-0.136928582,19,10,12.166666666666666
13821,300,"Serpentine Car Park, Hyde Park",51.50501351,-0.172729559,15,10,11.333333333333334
13822,300,"Serpentine Car Park, Hyde Park",51.50501351,-0.172729559,16,10,
13823,301,"Marylebone Lane, Marylebone",51.51475963,-0.148105415,21,10,20.0
13824,301,"Marylebone Lane, Marylebone",51.51475963,-0.148105415,22,10,
13825,302,"Putney Pier, Wandsworth",51.466907,-0.216573,25,10,20.0
13826,302,"Putney Pier, Wandsworth",51.466907,-0.216573,26,10,
13827,302,"Putney Pier, Wandsworth",51.466907,-0.216573,27,10,
13828,303,"Albert Gate, Hyde Park",51.50295379,-0.158456089,27,10,
13829,303,"Albert Gate, Hyde Park",51.50295379,-0.158456089,28,10,
13830,303,"Albert Gate, Hyde Park",51.50295379,-0.158456089,29,10,
13831,303,"Albert Gate, Hyde Park",51.50295379,-0.158456089,30,10,
13832,303,"Albert Gate, Hyde Park",51.50295379,-0.158456089,31,10,24.166666666666668
13833,306,"Rathbone Street, Fitzrovia ",51.51816295,-0.135025698,14,10,
13834,306,"Rathbone Street, Fitzrovia ",51.51816295,-0.135025698,15,10,14.666666666666666
13835,306,"Rathbone Street, Fitzrovia ",51.51816295,-0.135025698,16,10,
13836,307,"Black Lion Gate, Kensington Gardens",51.50990837,-0.187842717,23,10,
13837,307,"Black Lion Gate, Kensington Gardens",51.50990837,-0.187842717,24,10,0.6666666666666666
13838,308,"Long Lane , Bermondsey",51.49907558,-0.085666316,20,10,14.333333333333334
13839,309,"Embankment (Savoy), Strand",51.50963123,-0.119047563,39,10,
13840,309,"Embankment (Savoy), Strand",51.50963123,-0.119047563,40,10,40.0
13841,310,"Black Prince Road, Vauxhall",51.4908679,-0.116911864,18,10,0.0
13842,310,"Black Prince Road, Vauxhall",51.4908679,-0.116911864,19,10,1.25
13843,312,"Grove End Road, St. John's Wood",51.53088935,-0.176770502,19,10,
13844,312,"Grove End Road, St. John's Wood",51.53088935,-0.176770502,20,10,0.6666666666666666
13845,313,"Wells Street, Fitzrovia ",51.51734403,-0.138072691,38,10,38.0
13846,314,"Tyers Gate, Bermondsey",51.50088934,-0.083159352,35,10,33.166666666666664
13847,314,"Tyers Gate, Bermondsey",51.50088934,-0.083159352,36,10,
13848,315,"The Tennis Courts, The Regent's Park",51.52536703,-0.153463612,15,10,
13849,315,"The Tennis Courts, The Regent's Park",51.52536703,-0.153463612,16,10,9.166666666666666
13850,316,"Cardinal Place, Victoria",51.49768448,-0.141943703,20,10,
13851,316,"Cardinal Place, Victoria",51.49768448,-0.141943703,21,10,21.0
13852,317,"Dickens Square, Borough",51.49679128,-0.093913472,32,10,22.166666666666668
13853,319,"Baldwin Street, St. Luke's",51.52702563,-0.088542771,20,10,9.666666666666666
13854,320,"Queen Mother Sports Centre, Victoria",51.49357351,-0.139956043,26,10,20.0
13855,321,"Bermondsey Street, Bermondsey",51.49785559,-0.081608045,23,10,13.833333333333334
13856,322,"Palissy Street, Shoreditch",51.526293,-0.073955,26,10,12.166666666666666
13857,323,"Clifton Street, Shoreditch",51.523196,-0.083067,24,10,24.0
13858,324,"Ontario Street, Elephant & Castle",51.49652013,-0.101384068,14,10,14.0
13859,324,"Ontario Street, Elephant & Castle",51.49652013,-0.101384068,15,10,
13860,325,"St. Martin's Street, West End",51.50908747,-0.129697889,17,10,
13861,325,"St. Martin's Street, West End",51.50908747,-0.129697889,18,10,13.0
13862,326,"Graham Street, Angel",51.53266186,-0.099981142,24,10,2.3333333333333335
13863,326,"Graham Street, Angel",51.53266186,-0.099981142,25,10,
13864,328,"New North Road 2, Hoxton",51.53114,-0.086016,21,10,5.833333333333333
13865,328,"New North Road 2, Hoxton",51.53114,-0.086016,22,10,
13866,329,"Prince Albert Road, The Regent's Park",51.53589283,-0.160854428,24,10,0.5
13867,330,"Eastbourne Mews, Paddington",51.51641749,-0.179135079,32,10,11.833333333333334
13868,331,"Bunhill Row, Moorgate",51.52085887,-0.089887855,30,10,18.5
13869,332,"Nevern Place, Earl's Court",51.49334336,-0.194757949,20,10,2.1666666666666665
13870,333,"Palace Gardens Terrace, Notting Hill",51.50860544,-0.193764092,37,10,21.666666666666668
13871,334,"Concert Hall Approach 1, South Bank",51.505044,-0.115851,10,10,0.0
13872,335,"Tavistock Street, Covent Garden",51.51196803,-0.120718759,32,10,22.166666666666668
13873,336,"Concert Hall Approach 2, South Bank",51.504942,-0.115533,16,10,
13874,336,"Concert Hall Approach 2, South Bank",51.504942,-0.115533,17,10,0.0
13875,337,"Pembridge Villas, Notting Hill",51.51108452,-0.197524944,16,10,7.666666666666667
13876,338,"Wellington Street , Strand",51.51175646,-0.119643424,21,10,
13877,338,"Wellington Street , Strand",51.51175646,-0.119643424,22,10,21.833333333333332
13878,338,"Wellington Street , Strand",51.51175646,-0.119643424,23,10,
13879,339,"Risinghill Street, Angel",51.5333196,-0.111781191,14,10,
13880,339,"Risinghill Street, Angel",51.5333196,-0.111781191,18,10,1.6666666666666667
13881,339,"Risinghill Street, Angel",51.5333196,-0.111781191,19,10,
13882,340,"Bank of England Museum, Bank",51.51444134,-0.087587447,16,10,15.0
13883,341,"Craven Street, Strand",51.50810309,-0.12602103,21,10,
13884,341,"Craven Street, Strand",51.50810309,-0.12602103,22,10,12.333333333333334
13885,341,"Craven Street, Strand",51.50810309,-0.12602103,23,10,
13886,343,"London Zoo Car Park, The Regent's Park",51.53692216,-0.150181444,36,10,23.666666666666668
13887,344,"Goswell Road (City Uni), Finsbury",51.528246,-0.10102611,17,10,4.166666666666667
13888,345,"Flood Street, Chelsea",51.48802358,-0.166878535,29,10,
13889,345,"Flood Street, Chelsea",51.48802358,-0.166878535,30,10,7.833333333333333
13890,345,"Flood Street, Chelsea",51.48802358,-0.166878535,31,10,
13891,345,"Flood Street, Chelsea",51.48802358,-0.166878535,32,10,
13892,347,"Lower Marsh, Waterloo",51.50013942,-0.113936001,16,10,15.0
13893,347,"Lower Marsh, Waterloo",51.50013942,-0.113936001,17,10,
13894,348,"Grosvenor Square, Mayfair",51.51217033,-0.150481272,17,10,13.666666666666666
13895,349,"St. George Street, Mayfair",51.51196,-0.142783033,17,10,
13896,349,"St. George Street, Mayfair",51.51196,-0.142783033,18,10,16.833333333333332
13897,350,"Queen's Gate, Kensington Gardens",51.50171544,-0.179854184,19,10,
13898,350,"Queen's Gate, Kensington Gardens",51.50171544,-0.179854184,20,10,19.0
13899,351,"Macclesfield Rd, St Lukes",51.529423,-0.097122,27,10,11.5
13900,351,"Macclesfield Rd, St Lukes",51.529423,-0.097122,28,10,
13901,352,"Vauxhall Street, Vauxhall",51.486965,-0.116625,18,10,14.0
13902,352,"Vauxhall Street, Vauxhall",51.486965,-0.116625,19,10,
13903,353,"Greycoat Street , Westminster",51.49459148,-0.134234258,17,10,4.0
13904,354,"Northumberland Avenue, Strand",51.506767,-0.123702,36,10,19.0
13905,355,"Oval Way, Vauxhall",51.486575,-0.117286,17,10,
13906,355,"Oval Way, Vauxhall",51.486575,-0.117286,18,10,2.0
13907,355,"Oval Way, Vauxhall",51.486575,-0.117286,19,10,
13908,355,"Oval Way, Vauxhall",51.486575,-0.117286,20,10,
13909,356,"South Kensington Station, South Kensington",51.494412,-0.173881,12,10,
13910,356,"South Kensington Station, South Kensington",51.494412,-0.173881,13,10,12.666666666666666
13911,356,"South Kensington Station, South Kensington",51.494412,-0.173881,14,10,
13912,356,"South Kensington Station, South Kensington",51.494412,-0.173881,15,10,
13913,357,"Howland Street, Fitzrovia",51.520994,-0.139016,29,10,28.333333333333332
13914,357,"Howland Street, Fitzrovia",51.520994,-0.139016,30,10,
13915,358,"High Holborn , Covent Garden",51.516226,-0.124826,19,10,3.1666666666666665
13916,358,"High Holborn , Covent Garden",51.516226,-0.124826,20,10,
13917,359,"Butler Place, Westminster",51.49782999,-0.135440826,17,10,17.0
13918,359,"Butler Place, Westminster",51.49782999,-0.135440826,18,10,
13919,360,"Howick Place, Westminster",51.49675303,-0.138733562,26,10,
13920,360,"Howick Place, Westminster",51.49675303,-0.138733562,27,10,18.333333333333332
13921,361,"Waterloo Station 2, Waterloo",51.50391973,-0.11342629,52,10,
13922,361,"Waterloo Station 2, Waterloo",51.50391973,-0.11342629,53,10,5.166666666666667
13923,361,"Waterloo Station 2, Waterloo",51.50391973,-0.11342629,54,10,
13924,361,"Waterloo Station 2, Waterloo",51.50391973,-0.11342629,55,10,
13925,362,"Royal College Street, Camden Town",51.536264,-0.133952,57,10,24.166666666666668
13926,364,"Alfred Place, Bloomsbury",51.519656,-0.132339,31,10,15.8
13927,364,"Alfred Place, Bloomsbury",51.519656,-0.132339,32,10,19.0
13928,365,"City Road, Angel",51.530344,-0.100168,47,10,2.8333333333333335
13929,366,"Millennium Hotel, Mayfair",51.5109193,-0.151126385,27,10,27.0
13930,367,"Harrowby Street, Marylebone",51.5173721,-0.1642075,16,10,1.8333333333333333
13931,368,"Harriet Street, Knightsbridge",51.50024195,-0.15934065,25,10,21.0
13932,370,"Paddington Green, Paddington",51.520205,-0.174593,20,10,13.333333333333334
13933,371,"King Edward Walk, Waterloo",51.49775,-0.10988,22,10,9.833333333333334
13934,372,"Sardinia Street, Holborn",51.515208,-0.117863,23,10,
13935,372,"Sardinia Street, Holborn",51.515208,-0.117863,24,10,21.333333333333332
13936,373,"Prince Consort Road, Knightsbridge",51.49980661,-0.176415994,17,10,16.833333333333332
13937,373,"Prince Consort Road, Knightsbridge",51.49980661,-0.176415994,18,10,
13938,374,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,30,10,
13939,374,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,31,10,1.8333333333333333
13940,374,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,32,10,
13941,374,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,33,10,
13942,374,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,34,10,
13943,374,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,36,10,
13944,375,"Kensington Town Hall, Kensington",51.50194596,-0.194392952,17,10,2.0
13945,375,"Kensington Town Hall, Kensington",51.50194596,-0.194392952,18,10,
13946,376,"Millbank Tower, Pimlico",51.49188409,-0.125674815,23,10,23.0
13947,376,"Millbank Tower, Pimlico",51.49188409,-0.125674815,24,10,
13948,377,"Waterloo Bridge, South Bank",51.50535447,-0.113656543,15,10,0.5
13949,378,"Natural History Museum, South Kensington",51.49559291,-0.179077626,41,10,41.0
13950,378,"Natural History Museum, South Kensington",51.49559291,-0.179077626,42,10,25.5
13951,379,"Turquoise Island, Notting Hill",51.51431171,-0.200838199,20,10,14.0
13952,379,"Turquoise Island, Notting Hill",51.51431171,-0.200838199,21,10,
13953,380,"Stanhope Gate, Mayfair",51.50686435,-0.150666888,21,10,21.0
13954,381,"Charlotte Street, Fitzrovia",51.51953043,-0.13577731,13,10,
13955,381,"Charlotte Street, Fitzrovia",51.51953043,-0.13577731,14,10,14.0
13956,382,"Farm Street, Mayfair",51.50935171,-0.14744969,13,10,13.0
13957,382,"Farm Street, Mayfair",51.50935171,-0.14744969,14,10,
13958,382,"Farm Street, Mayfair",51.50935171,-0.14744969,15,10,
13959,383,"Frith Street, Soho",51.51310333,-0.13121385,16,10,15.833333333333334
13960,383,"Frith Street, Soho",51.51310333,-0.13121385,17,10,
13961,383,"Frith Street, Soho",51.51310333,-0.13121385,18,10,
13962,384,"Marloes Road, Kensington",51.496481,-0.192404,9,10,0.6666666666666666
13963,384,"Marloes Road, Kensington",51.496481,-0.192404,11,10,
13964,384,"Marloes Road, Kensington",51.496481,-0.192404,12,10,
13965,386,"Moor Street, Soho",51.51352755,-0.130110822,14,10,14.0
13966,386,"Moor Street, Soho",51.51352755,-0.130110822,15,10,
13967,387,"Fire Brigade Pier, Vauxhall",51.49369988,-0.121394101,30,10,11.666666666666666
13968,388,"Southampton Street, Strand",51.51070161,-0.121723604,13,10,12.5
13969,389,"Upper Grosvenor Street, Mayfair",51.51013066,-0.155757901,17,10,1.6666666666666667
13970,389,"Upper Grosvenor Street, Mayfair",51.51013066,-0.155757901,18,10,
13971,390,"Buxton Street 1, Shoreditch",51.521776,-0.068856,41,10,37.0
13972,391,"Clifford Street, Mayfair",51.51066202,-0.142345694,15,10,10.166666666666666
13973,391,"Clifford Street, Mayfair",51.51066202,-0.142345694,16,10,
13974,392,"Imperial College, Knightsbridge",51.49942855,-0.179702476,18,10,
13975,392,"Imperial College, Knightsbridge",51.49942855,-0.179702476,19,10,18.833333333333332
13976,392,"Imperial College, Knightsbridge",51.49942855,-0.179702476,20,10,
13977,393,"Snow Hill, Farringdon",51.51733427,-0.103604248,14,10,
13978,393,"Snow Hill, Farringdon",51.51733427,-0.103604248,15,10,15.0
13979,394,"Aberdeen Place, St. John's Wood",51.524826,-0.176268,17,10,
13980,394,"Aberdeen Place, St. John's Wood",51.524826,-0.176268,18,10,1.8333333333333333
13981,395,"Cadogan Gardens, Chelsea",51.492462,-0.159919,15,10,14.5
13982,396,"Shouldham Street, Marylebone",51.51809,-0.163609,16,10,0.6666666666666666
13983,397,"Devonshire Terrace, Bayswater",51.51348,-0.17977,16,10,0.16666666666666666
13984,398,"Holland Park, Kensington",51.502319,-0.200742,29,10,
13985,398,"Holland Park, Kensington",51.502319,-0.200742,30,10,2.0
13986,399,"Brick Lane Market, Shoreditch",51.52261762,-0.071653961,23,10,19.0
13987,399,"Brick Lane Market, Shoreditch",51.52261762,-0.071653961,24,10,
13988,400,"George Street, Marylebone",51.517703,-0.154106,27,10,22.5
13989,401,"Columbia Road, Shoreditch",51.528187,-0.075375,23,10,
13990,401,"Columbia Road, Shoreditch",51.528187,-0.075375,24,10,18.833333333333332
13991,402,"Penfold Street, Marylebone",51.52289229,-0.171681991,15,10,7.833333333333333
13992,403,"George Place Mews, Marylebone",51.51689296,-0.158249929,15,10,15.0
13993,403,"George Place Mews, Marylebone",51.51689296,-0.158249929,16,10,
13994,404,"Palace Gate, Kensington Gardens",51.50204238,-0.184400221,11,10,9.333333333333334
13995,405,"Gloucester Road Station, South Kensington",51.49418566,-0.18267094,15,10,14.166666666666666
13996,408,"Paddington Green Police Station, Paddington",51.51994326,-0.170704337,23,10,15.666666666666666
13997,408,"Paddington Green Police Station, Paddington",51.51994326,-0.170704337,24,10,
13998,409,"Strata, Elephant & Castle",51.493146,-0.099828,40,10,25.0
13999,409,"Strata, Elephant & Castle",51.493146,-0.099828,41,10,26.5
14000,410,"Edgware Road Station, Marylebone",51.519968,-0.169774,62,10,35.333333333333336
14001,411,"Walworth Road, Elephant & Castle",51.49337264,-0.09968067,19,10,2.1666666666666665
14002,412,"Cleaver Street, Kennington",51.488105,-0.110121,17,10,5.5
14003,419,"Chelsea Bridge, Pimlico",51.485821,-0.149004,14,10,1.0
14004,419,"Chelsea Bridge, Pimlico",51.485821,-0.149004,15,10,
14005,420,"Southwark Station 1, Southwark",51.504043,-0.105312,36,10,25.333333333333332
14006,420,"Southwark Station 1, Southwark",51.504043,-0.105312,37,10,
14007,421,"Southwark Station 2, Southwark",51.504044,-0.104778,45,10,30.333333333333332
14008,423,"Eaton Square (South), Belgravia",51.49456127,-0.15393398,30,10,
14009,423,"Eaton Square (South), Belgravia",51.49456127,-0.15393398,31,10,9.333333333333334
14010,424,"Ebury Bridge, Pimlico",51.490491,-0.149186,27,10,6.833333333333333
14011,424,"Ebury Bridge, Pimlico",51.490491,-0.149186,29,10,
14012,426,"Vincent Street, Pimlico",51.493072,-0.129925,16,10,
14013,426,"Vincent Street, Pimlico",51.493072,-0.129925,17,10,1.0
14014,427,"Cheapside, Bank",51.51397065,-0.09294031,40,10,36.0
14015,427,"Cheapside, Bank",51.51397065,-0.09294031,41,10,39.0
14016,428,"Exhibition Road, Knightsbridge",51.499917,-0.174554,17,10,
14017,428,"Exhibition Road, Knightsbridge",51.499917,-0.174554,18,10,
14018,428,"Exhibition Road, Knightsbridge",51.499917,-0.174554,19,10,13.666666666666666
14019,430,"South Parade, Chelsea",51.48902,-0.17524,18,10,17.0
14020,431,"Crinan Street, King's Cross",51.534474,-0.122203,19,10,13.0
14021,431,"Crinan Street, King's Cross",51.534474,-0.122203,20,10,
14022,432,"Exhibition Road Museums, South Kensington",51.496957,-0.173894,13,10,13.0
14023,433,"Wren Street, Holborn",51.524564,-0.116279,32,10,
14024,433,"Wren Street, Holborn",51.524564,-0.116279,33,10,9.5
14025,435,"Kennington Station, Kennington",51.488852,-0.105593,23,10,12.166666666666666
14026,436,"Red Lion Street, Holborn",51.51824,-0.11655,35,10,32.0
14027,437,"Vauxhall Walk, Vauxhall",51.488124,-0.120903,26,10,15.0
14028,437,"Vauxhall Walk, Vauxhall",51.488124,-0.120903,27,10,16.0
14029,439,"Killick Street, King's Cross",51.5338,-0.118677,22,10,13.0
14030,440,"Kennington Oval, Oval",51.483145,-0.113134,32,10,25.0
14031,440,"Kennington Oval, Oval",51.483145,-0.113134,33,10,
14032,441,"Sail Street, Vauxhall",51.495656,-0.114605,23,10,1.6666666666666667
14033,441,"Sail Street, Vauxhall",51.495656,-0.114605,24,10,
14034,442,"Walmer Road, Avondale",51.510101,-0.211358,24,10,14.0
14035,443,"Philpot Street, Whitechapel",51.515256,-0.058641,30,10,4.0
14036,444,"Bethnal Green Garden, Bethnal Green",51.52568,-0.055312,23,10,18.833333333333332
14037,445,"Cheshire Street, Bethnal Green",51.52388,-0.065076,27,10,15.5
14038,445,"Cheshire Street, Bethnal Green",51.52388,-0.065076,28,10,
14039,446,"York Hall, Bethnal Green",51.528936,-0.055894,27,10,16.333333333333332
14040,447,"Jubilee Crescent, Cubitt Town",51.493381,-0.007542,54,10,19.166666666666668
14041,448,"Fisherman's Walk West, Canary Wharf",51.50623,-0.02296,36,10,35.166666666666664
14042,449,"Shadwell Station, Shadwell",51.511088,-0.057159,33,10,
14043,449,"Shadwell Station, Shadwell",51.511088,-0.057159,34,10,
14044,449,"Shadwell Station, Shadwell",51.511088,-0.057159,35,10,13.333333333333334
14045,450,"Jubilee Street, Stepney",51.515975,-0.053177,25,10,
14046,450,"Jubilee Street, Stepney",51.515975,-0.053177,26,10,11.0
14047,450,"Jubilee Street, Stepney",51.515975,-0.053177,28,10,
14048,451,"Hermitage Court, Wapping",51.504719,-0.063531,15,10,0.0
14049,451,"Hermitage Court, Wapping",51.504719,-0.063531,16,10,
14050,452,"St. Katharine's Way, Tower",51.505697,-0.070542,22,10,
14051,452,"St. Katharine's Way, Tower",51.505697,-0.070542,23,10,11.0
14052,453,"Garnet Street, Shadwell",51.508447,-0.055167,24,10,11.333333333333334
14053,454,"Napier Avenue, Millwall",51.487679,-0.021582,19,10,
14054,454,"Napier Avenue, Millwall",51.487679,-0.021582,20,10,16.0
14055,455,"East Ferry Road, Cubitt Town",51.49447,-0.014409,16,10,10.0
14056,455,"East Ferry Road, Cubitt Town",51.49447,-0.014409,17,10,10.0
14057,456,"Parkway, Camden Town",51.538071,-0.144664,32,10,14.333333333333334
14058,456,"Parkway, Camden Town",51.538071,-0.144664,33,10,
14059,457,"Castlehaven Road, Camden Town",51.542138,-0.145393,29,10,10.166666666666666
14060,458,"Wapping Lane, Wapping",51.504749,-0.057544,27,10,7.833333333333333
14061,458,"Wapping Lane, Wapping",51.504749,-0.057544,28,10,
14062,459,"Gunmakers Lane, Old Ford",51.535179,-0.03338,16,10,0.8333333333333334
14063,459,"Gunmakers Lane, Old Ford",51.535179,-0.03338,17,10,
14064,460,"Burdett Road, Mile End",51.516196,-0.029138,33,10,10.166666666666666
14065,461,"Aston Street, Stepney",51.516,-0.038775,25,10,
14066,461,"Aston Street, Stepney",51.516,-0.038775,26,10,9.5
14067,462,"Bonny Street, Camden Town",51.541603,-0.138853,43,10,
14068,462,"Bonny Street, Camden Town",51.541603,-0.138853,44,10,0.6666666666666666
14069,463,"Thurtle Road, Haggerston",51.534776,-0.071881,21,10,8.0
14070,463,"Thurtle Road, Haggerston",51.534776,-0.071881,22,10,9.0
14071,464,"St. Mary & St. Michael Church, Stepney",51.51417,-0.052099,25,10,17.0
14072,465,"Pitfield Street North,Hoxton",51.53558,-0.08249,25,10,
14073,465,"Pitfield Street North,Hoxton",51.53558,-0.08249,26,10,4.166666666666667
14074,465,"Pitfield Street North,Hoxton",51.53558,-0.08249,27,10,
14075,466,"Whiston Road, Haggerston",51.534464,-0.076341,20,10,
14076,466,"Whiston Road, Haggerston",51.534464,-0.076341,21,10,9.0
